SA1_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
20904122415,0,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,11,10,3,10,5,0,0,53,8,19,54,55,49,72,52,21,3,336
20904122416,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,6,3,0,0,25,7,20,43,44,36,41,38,0,0,233
20904122417,0,0,0,0,0,5,7,3,4,15,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,5,0,0,0,12,17,53,64,77,88,90,33,18,4,439
20904122418,0,0,0,0,0,0,5,0,3,11,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,4,3,0,0,21,11,31,65,46,73,69,49,20,6,379
20904122419,0,0,0,0,0,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,52,53,34,34,24,5,0,227
20904122420,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,15,17,20,26,43,43,28,6,9,207
20904122421,0,0,0,0,0,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,10,8,35,81,60,65,60,23,12,0,346
20904122422,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,3,5,6,3,6,7,0,0,0,25,17,52,77,100,95,84,42,10,0,478
20904122423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,11,5,7,10,13,31,14,12,5,0,94
20904122424,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,15,3,12,39,24,21,40,17,12,0,169
20904122426,0,0,6,9,7,4,4,7,0,19,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,16,37,96,98,82,68,41,10,0,448
20904122430,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,7,5,22,64,48,50,30,13,0,238
20904122432,0,0,0,0,0,5,0,3,0,8,0,0,5,0,0,0,5,3,0,10,0,0,10,4,4,5,3,0,0,18,10,44,215,129,58,36,15,7,7,516
20904122433,0,0,0,0,0,4,3,0,0,15,0,0,0,0,4,5,0,0,0,7,3,0,0,5,0,7,0,0,0,14,23,28,80,128,73,46,23,3,0,410
20904122434,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,12,11,13,48,53,70,70,42,13,0,324
20904122435,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,19,7,25,82,51,28,21,12,7,0,242
20904122436,0,0,0,0,0,4,10,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,6,4,0,18,9,30,61,54,39,37,38,11,0,286
20904122437,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,78,43,22,14,6,6,0,175
20904122438,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,5,0,3,0,4,0,0,0,0,8,8,14,57,49,29,22,5,0,0,188
20904122439,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,9,11,9,37,68,43,26,13,3,0,201
20904122440,0,0,3,0,0,3,10,6,3,25,0,0,0,0,0,0,0,3,0,3,5,0,11,9,0,5,4,0,0,29,11,31,79,90,76,54,43,22,4,420
20904122441,0,0,0,0,0,0,7,6,0,12,3,0,0,0,0,0,0,0,0,0,3,6,6,3,7,11,3,0,0,42,20,24,46,44,67,50,25,9,0,285
20904122442,0,0,0,5,0,4,4,0,0,12,0,0,0,0,3,0,0,0,0,8,0,0,6,0,0,0,0,0,0,9,12,29,116,106,47,32,21,3,0,372
20904122443,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,14,13,18,35,54,84,62,64,28,9,359
20904122444,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,26,135,86,48,28,11,3,0,335
20904122445,0,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,13,9,32,128,87,45,22,21,5,0,353
20904122446,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,6,22,25,52,62,39,27,9,0,249
20904122447,0,0,0,0,0,0,4,3,0,18,0,0,0,0,0,0,0,0,0,0,4,0,11,9,0,0,0,6,0,31,12,29,127,114,58,44,29,9,0,421
20904122448,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,0,0,0,19,11,24,112,67,33,26,17,0,0,299
20904122449,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,5,0,15,13,9,12,33,40,44,17,5,0,170
20904122450,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,4,3,9,7,13,4,7,0,55
20904122451,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,13,9,17,144,91,44,25,8,0,0,338
20904122452,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,17,4,18,67,48,13,14,8,0,0,176
20904122453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,8,14,77,99,43,27,9,0,0,277
20904122454,0,0,0,3,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,3,9,0,0,0,0,0,14,9,35,171,129,58,38,16,0,0,461
20904122455,0,0,0,0,0,5,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,20,78,54,25,27,18,14,4,241
20904122456,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,5,0,0,0,16,4,13,52,38,17,35,20,5,0,179
20904122457,0,0,0,0,6,4,4,5,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,9,18,34,47,37,14,17,7,3,182
20904122458,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,10,16,16,28,48,49,47,28,15,0,245
20904122459,0,0,0,0,4,3,8,3,0,12,0,0,0,0,0,0,4,0,0,4,0,0,3,3,7,0,0,0,0,20,12,29,97,125,90,39,35,3,0,428
20904122460,0,0,3,3,0,0,5,4,0,15,0,0,0,0,0,0,0,0,0,0,7,0,14,9,0,7,0,0,0,37,21,37,153,88,49,30,15,4,0,389
20904122461,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,8,0,0,15,11,19,30,28,39,39,36,15,6,222
20904122462,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,4,0,18,13,27,145,113,69,32,13,8,0,415
20904122501,0,0,0,0,0,0,7,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,4,4,0,28,13,22,43,55,63,82,43,23,11,349
20904122503,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,3,0,4,5,0,7,8,4,6,0,27,6,10,30,22,45,35,37,26,5,220
20904122504,0,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,7,0,0,21,11,26,25,47,74,74,41,19,4,319
20904122505,0,0,0,0,0,3,3,4,0,13,0,0,0,0,0,0,6,0,0,0,5,0,5,3,4,0,0,0,0,21,15,22,25,36,62,40,43,18,0,261
20904122506,3,0,0,0,0,0,4,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,3,7,0,30,15,33,62,109,74,56,40,23,3,402
20904122507,0,0,0,3,8,6,12,21,62,118,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,4,8,3,28,9,26,42,41,52,60,70,67,119,485
20904122508,0,0,0,0,3,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,10,5,5,25,22,25,34,20,11,4,152
20904122509,0,0,0,0,0,0,3,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,0,6,22,12,43,57,52,94,60,64,40,4,423
20904122510,0,0,0,0,0,0,7,5,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,12,0,3,4,28,9,24,38,52,90,82,62,17,3,394
20904122512,0,0,0,0,0,0,9,12,0,23,0,0,0,0,0,0,0,0,0,3,3,3,0,6,8,3,8,6,0,32,9,19,39,31,56,62,74,36,3,327
20904122513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904122514,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,11,29,27,29,70,37,36,19,0,259
20904122515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904122516,0,0,3,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,9,16,44,61,64,84,34,47,28,3,387
20904122517,0,0,0,0,0,0,6,6,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,15,5,16,19,21,28,33,35,23,16,201
20904122518,0,0,0,0,0,0,0,10,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,27,48,9,20,33,17,23,44,46,46,45,281
20904122519,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,0,4,0,0,16,22,25,62,52,74,66,60,20,0,369
20904122520,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,10,10,18,38,29,46,33,23,17,4,220
20904122521,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,4,0,14,11,18,48,71,73,28,34,25,4,325
20904122522,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,5,0,6,0,0,4,6,9,4,0,15,0,8,10,9,20,22,33,10,3,127
20904122523,0,0,0,0,0,0,4,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,4,0,26,9,21,27,29,51,58,49,24,6,264
20904122524,0,0,5,5,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,7,0,3,35,15,5,6,0,0,0,70,7,43,246,134,42,35,17,3,0,526
20904122525,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5,5,0,3,11,5,7,0,0,33,12,18,16,21,41,28,42,9,0,186
20904122526,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,8,4,3,28,10,8,0,0,0,0,61,9,54,257,160,47,32,15,0,0,567
20904122527,0,0,0,0,0,6,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,16,11,25,58,63,56,34,50,13,0,306
20904122528,0,0,0,0,0,0,3,4,3,8,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,11,15,30,76,94,71,41,29,7,3,376
20904122529,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,0,0,0,0,28,4,39,134,111,27,14,0,0,0,329
20904122530,0,0,0,0,0,0,6,5,4,12,0,0,0,0,0,0,0,0,0,0,6,3,5,3,5,4,3,0,0,39,9,11,22,13,20,13,12,3,3,109
20904143101,0,0,5,0,3,11,0,3,0,26,0,0,0,3,0,7,3,0,0,12,0,10,15,14,17,3,3,0,0,62,9,49,165,153,90,58,26,4,3,565
20904143102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904143103,0,0,0,0,0,3,6,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,7,16,39,66,67,84,67,33,4,0,382
20904143104,0,0,3,0,4,6,16,8,0,47,0,0,0,0,0,0,0,0,0,0,3,0,15,8,11,4,0,4,0,42,15,34,94,55,75,60,86,33,4,450
20904143105,0,0,0,0,0,0,6,0,0,13,0,0,0,4,0,0,0,3,0,8,0,0,5,0,4,0,3,0,5,21,5,11,29,30,21,23,46,11,11,191
20904143106,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,3,0,0,0,15,9,15,34,29,26,42,18,3,0,180
20904143107,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,3,54,202,214,487,0,0,4,0,6,3,59,231,231,535
20904143108,0,0,0,6,4,8,8,3,4,29,0,0,0,0,0,3,4,0,0,4,0,3,6,3,0,0,0,0,0,16,23,42,94,68,89,80,53,20,7,471
20904143109,0,0,0,0,0,7,16,19,0,51,0,0,0,0,0,0,3,3,0,11,0,0,4,4,0,0,5,0,0,9,9,20,75,48,36,69,54,31,0,351
20904143110,0,0,0,0,4,8,5,5,0,19,0,0,3,4,0,0,0,3,0,15,0,0,4,0,4,7,3,0,0,21,7,37,79,51,63,96,26,13,5,373
20904143111,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,7,0,13,7,24,41,45,39,56,44,10,4,265
20904143112,0,0,0,0,0,6,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,4,7,0,0,0,0,0,13,4,22,47,64,47,36,20,12,0,240
20904143113,0,0,0,4,3,6,4,0,4,24,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,17,13,31,57,58,42,72,32,12,5,310
20904143114,0,0,5,0,4,3,0,0,0,21,0,0,0,0,3,0,0,0,0,6,6,3,3,9,11,9,4,0,0,35,20,70,125,188,114,97,29,6,0,643
20904143115,0,0,3,0,0,3,6,4,0,21,0,0,0,0,0,0,0,0,0,5,5,0,12,9,4,5,0,0,0,29,18,37,83,72,66,67,26,12,0,380
20904143116,0,0,5,0,0,4,5,0,0,20,0,0,0,0,0,0,3,0,0,11,0,0,0,3,0,0,0,0,0,14,11,21,58,38,32,54,23,6,0,250
20904143117,0,0,0,6,3,5,9,8,0,25,0,0,0,0,0,0,5,3,0,7,0,0,0,0,4,3,0,0,0,13,13,19,48,53,44,59,36,12,0,278
20904143118,0,0,0,0,0,8,14,4,0,26,0,0,0,0,0,0,0,6,3,11,0,0,0,5,0,0,0,0,0,7,10,45,75,52,59,56,40,16,7,361
20904143119,0,0,0,0,0,5,9,3,0,15,0,0,0,0,0,6,0,0,0,3,0,0,5,4,0,5,0,0,0,17,9,28,50,40,35,56,31,3,0,252
20904143120,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,4,7,0,4,0,0,0,0,0,0,8,11,13,29,24,25,17,27,9,0,145
20904143121,0,0,6,0,3,8,3,6,0,18,0,0,0,6,0,0,0,0,0,3,3,3,0,6,3,5,0,0,0,18,18,29,91,64,80,97,30,12,5,422
20904143122,0,0,0,0,0,8,4,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,13,13,22,48,69,56,61,27,7,0,308
20904143123,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,14,7,13,42,78,57,38,7,0,4,247
20904143124,0,0,0,0,0,6,13,12,7,36,0,0,0,0,0,0,0,7,0,7,7,0,0,9,0,6,11,21,43,90,13,27,41,50,63,57,68,42,48,413
20904143125,0,0,0,0,0,0,6,3,0,18,0,0,0,0,3,0,0,0,0,8,0,0,0,3,3,0,3,0,0,17,14,29,64,35,64,43,22,11,0,274
20904143126,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,10,3,5,0,0,0,0,22,14,25,60,52,33,20,15,3,3,224
20904143127,0,0,5,3,0,6,10,3,0,36,0,0,0,0,5,0,4,0,0,15,0,0,10,3,0,0,6,0,0,21,10,41,63,61,81,67,48,16,6,393
20904143128,0,0,0,0,7,3,3,5,0,17,0,0,6,0,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,3,4,15,36,36,48,24,17,7,0,190
20904143129,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,15,4,19,56,64,47,38,24,10,5,254
20904143130,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,8,7,9,29,27,20,28,36,14,5,168
20904143131,0,0,0,0,0,4,9,0,0,19,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,6,0,0,0,20,9,21,46,38,38,46,33,11,6,232
20904143132,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,11,5,13,47,30,21,35,24,6,0,180
20904143133,0,0,0,4,0,3,0,0,0,9,0,0,0,0,0,0,0,5,0,4,0,5,6,5,0,0,0,0,0,24,8,36,97,84,43,27,23,5,0,310
20904143201,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,0,0,0,8,6,24,76,54,52,35,24,9,0,269
20904143202,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,17,3,17,33,28,17,25,8,11,3,156
20904143203,0,0,0,0,0,3,19,11,4,33,0,0,0,0,3,0,3,0,0,8,0,0,0,0,5,0,4,0,0,9,0,14,30,24,24,33,37,18,8,190
20904143204,0,0,0,0,0,9,0,3,0,20,0,0,0,0,0,0,0,3,0,5,6,6,5,4,5,5,0,0,0,14,9,15,35,38,36,28,13,14,5,198
20904143205,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,9,11,39,40,31,26,17,4,0,182
20904143206,0,0,0,3,6,0,11,5,0,27,0,0,0,0,0,0,0,0,0,0,0,5,13,3,6,0,0,0,4,40,3,20,69,55,33,36,30,29,8,278
20904143207,0,0,0,0,4,3,9,10,0,28,0,0,3,0,0,8,0,0,0,10,0,3,0,0,0,0,5,0,0,15,3,32,46,46,33,57,48,28,4,301
20904143208,0,0,0,4,0,6,0,8,5,27,0,0,0,0,0,0,3,0,0,10,0,0,11,0,9,3,3,0,0,28,17,26,85,73,66,49,60,21,4,405
20904143209,0,0,0,5,0,6,10,10,0,35,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,16,5,36,69,45,66,80,47,23,3,374
20904143210,0,0,0,3,0,4,16,8,5,40,0,0,0,0,0,0,5,4,0,12,0,3,0,5,0,4,3,0,0,19,10,43,50,48,53,62,52,19,14,345
20904143211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904143212,0,0,0,0,4,4,15,12,0,40,0,0,0,0,0,5,0,0,0,19,3,6,10,3,8,0,0,0,0,27,12,43,82,52,58,72,51,22,5,398
20904143213,0,0,0,0,3,0,8,8,9,30,0,0,5,0,7,0,0,5,0,17,3,4,4,9,10,4,3,8,7,49,9,30,85,81,66,46,41,31,16,407
20904143214,0,0,0,0,0,12,14,6,3,37,0,0,0,0,0,0,4,0,0,3,0,4,6,4,5,7,5,0,0,23,10,32,66,86,42,62,85,29,9,431
20904143215,0,0,0,0,0,0,3,10,20,38,0,0,0,0,0,0,0,0,4,4,0,0,4,11,6,0,0,0,0,24,0,0,4,6,10,3,9,21,39,91
20904143216,0,0,0,0,0,0,9,7,20,38,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,8,7,6,4,25,8,36,80,69,46,48,50,26,37,392
20904143217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,3,9,5,0,30,0,4,14,7,6,9,16,9,0,59
20904143218,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,44,33,31,23,5,5,0,162
20904143219,0,0,0,0,4,12,17,7,0,40,0,0,0,0,0,9,7,0,3,22,0,3,3,0,3,0,3,3,0,18,8,39,59,41,51,87,54,24,5,374
20904143220,0,0,0,3,0,4,3,0,0,18,0,0,0,5,0,0,6,0,0,10,0,5,10,11,3,7,3,4,0,49,9,27,79,88,54,38,46,17,6,363
20904143221,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,3,3,0,0,4,0,4,0,18,3,14,40,45,32,40,9,7,0,193
20904143222,0,0,3,10,0,0,3,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,19,8,31,63,49,35,30,40,17,0,273
20904143223,0,6,0,0,3,3,14,3,0,23,0,0,0,0,0,0,0,0,0,5,0,0,3,4,0,0,3,3,4,21,3,25,56,30,32,31,57,18,7,265
20904143224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904143225,0,0,0,0,5,4,4,3,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,3,22,51,50,50,35,28,8,0,251
20904143226,0,0,0,0,0,5,7,6,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,11,14,55,33,42,42,33,19,4,255
20904143301,0,0,0,0,0,4,5,4,0,12,0,0,4,0,0,5,3,0,0,8,0,0,0,3,3,0,0,0,7,16,14,42,70,113,86,47,25,8,6,406
20904143302,0,0,0,0,0,3,3,7,4,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,15,8,20,50,51,44,40,12,4,3,236
20904143303,0,0,0,3,0,5,9,9,3,28,0,0,0,0,0,0,0,0,0,9,0,3,15,8,9,3,3,0,0,48,15,44,109,100,70,53,64,15,4,481
20904143304,0,0,0,3,0,6,4,4,0,14,0,0,0,0,0,3,0,0,0,8,0,0,0,6,0,3,0,0,0,21,10,29,90,114,61,34,23,8,0,373
20904143305,0,0,3,0,9,7,4,6,0,29,0,0,0,0,0,6,6,0,0,10,0,5,3,10,7,0,5,0,0,27,10,59,108,165,94,72,35,10,0,550
20904143306,0,0,0,0,3,0,4,7,0,13,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,5,10,20,53,65,63,32,22,9,0,283
20904143307,0,0,0,0,5,0,4,0,0,19,0,0,0,0,0,3,0,0,0,6,0,0,4,3,0,4,0,0,0,16,14,45,121,185,80,45,26,12,4,535
20904143308,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,8,28,105,106,72,47,22,10,0,395
20904143309,0,0,0,0,0,7,4,4,3,23,0,0,0,0,0,0,3,0,0,12,0,0,0,5,0,3,0,0,0,9,4,23,43,65,55,43,30,14,4,281
20904143310,0,0,5,0,0,10,8,0,4,15,0,0,0,0,4,0,3,0,0,9,0,3,5,0,0,0,0,0,0,7,10,22,43,82,57,54,22,0,4,295
20904143311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20904143312,0,0,0,3,5,3,3,0,0,15,0,0,0,3,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,3,34,47,97,44,20,19,8,0,276
20904143313,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,4,0,5,0,5,3,3,0,6,0,0,0,11,10,16,22,66,46,22,5,9,0,200
20904143314,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,26,59,67,52,33,18,5,0,271
20904143315,0,0,0,0,4,5,16,11,4,47,0,0,5,3,9,3,0,0,0,14,5,3,8,11,7,4,3,0,0,38,24,70,138,195,159,84,57,18,4,746
20904143316,0,0,0,4,0,4,4,0,0,7,0,0,0,0,0,3,5,0,0,14,0,0,0,3,0,0,0,0,0,9,7,32,74,91,48,35,30,6,3,319
20904143317,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,9,33,73,23,9,14,4,0,181
20904143318,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,12,7,13,12,71,33,13,10,5,0,164
20904143319,0,0,9,11,3,9,8,3,3,37,0,0,5,8,0,4,0,0,0,23,0,4,41,28,10,11,3,3,0,94,38,131,565,395,145,105,40,10,9,1439
20904143320,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,5,8,38,64,33,23,9,8,0,187
20904143321,0,0,0,4,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,3,5,5,0,0,0,0,17,11,41,102,162,90,52,26,8,0,490
20904143322,0,0,0,0,3,6,16,5,0,24,0,3,0,0,4,3,3,0,0,12,0,0,4,0,0,0,0,0,0,7,13,39,61,94,74,54,31,12,0,377
20904143501,0,0,0,0,4,0,10,6,3,17,0,0,3,0,0,0,0,0,0,5,0,0,5,9,0,4,5,0,0,19,13,63,156,131,85,48,30,12,4,535
20904143502,0,0,0,0,3,8,4,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,18,39,62,102,81,75,43,14,0,436
20904143503,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,12,3,49,63,113,91,39,13,5,8,382
20904143504,0,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,11,26,31,62,46,35,35,7,0,243
20904143505,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,37,39,54,62,46,14,4,4,269
