SA1_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
50201102808,5,7,4,3,0,0,0,14,3,3,0,0,0,0,0,8,4,4,0,0,0,0,0,4,0,12,4,0,0,0,0,21,0,0,0,0,0,0,0,0,13,19,8,6,0,0,0,45,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,16,0,4,0,0,0,0,0,5,3,4,4,0,8,3,0,24,21,20,13,6,9,3,0,68
50201102809,0,4,6,0,6,5,5,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,6,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,3,12,12,4,10,8,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,15,0,0,0,0,0,0,0,4,0,3,6,5,6,0,0,23,4,15,15,10,22,11,5,80
50201102811,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,11,5,9,7,9,9,0,0,36,0,0,0,0,0,0,0,0,3,9,11,14,9,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,5,12,11,16,14,0,0,61
50201102812,0,0,0,0,4,0,0,9,0,4,4,0,3,0,0,9,9,0,0,0,0,0,0,10,28,24,20,11,13,0,0,84,0,0,0,0,0,0,0,0,33,33,25,13,20,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,6,10,6,7,4,7,0,0,30,0,0,0,0,0,0,0,0,11,10,8,4,7,0,0,47,45,42,31,16,23,4,0,165
50201102813,4,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,6,14,23,16,5,0,0,0,61,0,0,0,0,0,0,0,0,24,32,14,5,12,0,0,85,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,4,11,9,9,4,0,0,27,0,0,0,0,0,0,0,0,4,10,5,9,3,0,0,38,28,46,27,12,14,0,0,119
50201102814,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,9,10,9,4,4,0,0,42,0,0,0,0,0,0,0,0,13,14,9,3,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,5,4,4,5,0,3,0,0,19,0,0,0,0,0,0,0,0,9,9,8,0,0,0,0,27,26,22,20,5,8,6,0,75
50201102815,3,3,5,3,0,0,0,12,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,7,10,3,3,3,0,0,29,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,6,8,5,0,5,3,0,0,14,0,0,0,0,0,0,0,0,10,10,4,0,5,0,0,29,15,20,6,6,6,0,0,61
50201102816,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,18,0,0,0,0,0,0,0,0,5,5,3,0,0,3,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,13,7,11,11,0,0,3,5,37
50201102817,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,12,10,5,3,0,0,0,4,25
50201102818,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,3,10,9,6,8,3,0,0,37,0,0,0,0,0,0,0,0,21,10,7,6,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,12,22,11,10,7,11,4,0,59
50201102819,0,6,5,0,0,0,6,10,4,0,5,0,3,0,0,16,0,0,0,0,0,0,0,0,6,4,0,5,3,0,0,24,0,3,0,0,0,0,0,0,12,8,9,3,5,0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,3,6,4,6,0,0,0,22,16,18,18,13,10,0,6,73
50201102820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,21,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,26,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,15,13,9,10,4,3,0,0,44
50201102821,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,18,11,6,6,0,0,0,43,0,0,0,0,0,0,0,0,15,18,6,0,4,0,0,49,0,4,0,0,0,0,0,5,0,0,5,0,3,0,0,9,0,3,0,0,0,0,0,3,6,3,3,0,4,0,0,17,0,0,0,0,0,0,0,0,6,9,12,6,3,0,0,36,22,26,22,8,10,0,0,80
50201102822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,5,6,5,6,3,0,0,21,0,0,4,0,0,0,0,4,5,10,10,3,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,9,6,0,3,0,0,22,0,0,0,0,0,0,0,6,9,11,8,5,3,3,0,32,10,19,12,6,9,6,0,61
50201102823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,6,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,8,6,4,0,0,17
50201102825,10,7,7,8,4,4,0,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,28,22,8,7,6,4,0,71,3,0,0,0,0,0,0,3,39,33,19,15,9,8,0,115,0,0,3,3,0,0,0,8,3,3,0,0,0,0,0,5,0,0,0,0,5,0,0,5,9,10,6,8,8,4,0,34,0,0,0,0,0,0,0,0,7,12,7,9,11,4,0,49,48,48,22,20,19,10,0,166
50201102826,0,4,5,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,3,4,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,15,9,8,10,5,16,0,0,44
50201102827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102828,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,3,10,0,3,0,0,14,0,0,0,0,0,0,0,0,5,15,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,5,12,8,8,5,0,0,47
50201102829,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,9,4,3,3,5,0,0,19,0,0,0,0,0,0,0,0,16,3,6,3,6,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,9,6,8,6,0,0,0,28,0,0,0,0,0,0,0,0,9,8,10,10,9,0,0,40,23,15,15,10,14,0,0,74
50201102830,4,9,0,0,5,3,0,21,0,4,0,0,0,0,0,10,0,5,3,0,7,0,0,17,0,8,9,3,3,3,0,32,0,0,0,0,0,0,0,0,6,23,9,9,19,7,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,11,6,23,16,10,21,7,0,82
50201102901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102904,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,15,15,12,5,3,0,0,43,0,0,0,0,0,0,0,0,15,13,9,4,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,14,16,9,6,4,0,0,61
50201102905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,3,7,0,0,39,0,0,0,0,0,0,0,0,12,12,3,3,7,0,0,39,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,7,0,4,3,0,0,11,17,13,3,3,12,0,0,50
50201102907,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,8,0,0,28,0,0,0,0,0,0,0,0,8,9,4,6,8,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,13,9,4,6,8,0,0,37
50201102909,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,14,8,8,4,9,0,0,37,0,0,0,0,0,0,0,0,18,7,5,4,8,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,3,6,0,0,29,4,0,0,0,0,0,0,0,7,13,6,3,6,0,0,35,24,19,14,8,14,0,0,88
50201102910,3,5,0,0,0,5,0,10,4,0,0,0,3,0,0,9,0,9,0,4,0,0,0,13,12,9,10,4,0,0,0,41,0,0,0,0,0,0,0,0,17,23,13,7,11,3,0,78,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,8,5,6,0,0,39,0,0,0,0,0,0,0,0,6,13,11,5,6,0,0,46,26,38,23,18,18,4,0,122
50201102912,3,3,5,7,0,0,4,20,3,7,4,6,0,0,0,22,8,3,0,0,0,0,0,12,40,26,27,16,6,0,0,119,3,0,0,0,0,0,0,4,52,39,34,23,12,3,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,52,47,38,22,18,3,3,179
50201102913,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,6,0,0,11,10,15,14,10,11,0,0,68,0,0,0,0,0,0,0,0,18,19,18,17,14,3,0,90,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,18,21,26,16,17,14,0,0,106
50201102914,6,3,0,0,3,0,0,12,5,0,0,5,0,0,0,15,7,5,0,0,0,0,0,11,18,12,7,7,7,3,0,49,0,0,0,0,0,0,0,0,33,21,11,10,8,3,0,85,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,11,8,6,8,0,0,36,0,0,0,0,0,0,0,0,7,15,7,5,9,5,0,44,37,35,18,18,21,7,0,125
