UCL_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
UCL215006,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,21,0,0,0,0,0,0,0,0,0,0,3,9,64,16,3,37,4,36,3,17,5,114,26,312
UCL215007,0,3,0,34,0,0,0,0,0,3,0,0,0,0,14,18,0,0,0,0,0,0,0,0,0,0,0,0,38,20,4,33,5,25,4,31,5,163,14,352
UCL215008,0,4,0,12,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,41,5,0,40,5,35,6,19,3,65,9,223
UCL215009,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,4,6,19,3,0,12,5,7,0,14,0,81,9,157
UCL215010,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,35,10,0,32,0,22,3,20,0,62,0,186
UCL215011,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,5,7,24,0,3,19,0,20,3,10,6,69,9,158
UCL215012,0,8,0,29,0,0,0,3,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,8,0,13,65,31,3,64,6,29,18,35,3,192,17,454
UCL215013,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,104,9,0,52,15,36,0,15,0,43,8,292
UCL215014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,29,3,4,20,0,11,0,0,0,38,10,120
UCL215015,0,0,0,25,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,3,0,8,57,27,3,42,3,15,9,33,6,147,14,367
UCL215016,0,4,0,15,0,0,0,0,0,0,0,0,0,0,17,17,0,0,6,0,0,0,0,0,0,6,4,12,82,4,5,60,13,42,6,30,8,142,26,416
UCL215017,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,8,6,12,48,10,3,42,11,26,0,22,0,103,16,282
UCL215018,0,7,0,15,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,0,0,0,0,0,3,5,8,47,7,7,47,4,25,6,35,8,177,19,376
UCL215019,0,3,0,18,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,5,42,17,5,37,4,17,6,17,5,89,14,249
UCL215020,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,10,0,10,17,4,0,21,7,21,5,16,7,91,9,185
UCL215021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,5,16,9,4,18,4,12,0,9,6,62,11,150
UCL215022,0,0,0,15,0,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,3,4,6,53,17,3,79,9,38,7,44,10,231,18,504
UCL215023,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,3,9,33,7,0,31,4,8,0,18,0,91,11,200
UCL215024,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,7,4,9,24,10,4,25,0,18,5,14,9,144,14,267
UCL215025,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,8,0,24,0,18,4,16,9,81,3,178
UCL215026,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,16,8,0,10,0,21,5,15,0,69,3,155
UCL215027,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,3,0,4,21,9,0,23,0,11,0,15,4,56,7,148
UCL215028,0,0,0,12,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,0,0,3,28,15,10,50,4,34,0,33,3,169,23,358
UCL215029,0,11,0,67,0,0,0,0,0,0,0,0,0,3,17,27,0,0,0,0,0,0,0,0,0,0,7,6,75,49,0,73,16,45,6,48,9,200,26,548
UCL215030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,4,7,19,9,0,22,0,13,0,13,6,90,10,190
UCL215031,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,4,23,9,0,25,0,18,0,9,7,78,8,173
UCL215032,0,0,0,4,0,0,0,0,0,0,0,0,0,4,19,21,0,0,0,0,0,0,0,0,0,7,3,10,41,19,0,41,9,27,0,44,0,188,20,403
UCL215033,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,74,3,0,44,4,22,4,10,0,61,4,231
UCL215034,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,4,0,7,6,12,0,18,0,13,0,8,0,109,11,183
UCL215035,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,9,9,25,8,0,27,0,9,0,10,0,77,16,177
UCL215036,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,3,7,15,9,0,10,7,11,0,11,0,49,5,118
UCL215037,0,4,0,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,7,29,16,0,23,7,15,3,13,6,77,9,188
UCL215038,0,0,0,13,0,0,0,0,0,0,0,0,0,6,14,18,0,0,0,0,0,0,0,0,0,3,3,10,25,11,0,23,0,21,6,13,0,131,19,254
UCL215039,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,7,4,8,23,5,0,18,0,13,0,10,0,92,6,162
UCL215040,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,19,0,14,0,9,3,70,9,153
UCL215041,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,7,7,13,51,17,3,67,8,24,0,37,11,194,25,437
UCL215042,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,29,9,3,23,5,16,3,7,0,44,3,147
UCL215043,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,9,67,10,0,62,8,32,10,15,0,75,16,297
UCL215044,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,4,29,12,3,27,9,13,6,15,5,68,8,203
UCL215045,0,5,0,12,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,3,5,8,45,28,5,54,12,30,7,45,8,202,26,449
UCL215046,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,6,0,8,42,9,0,24,5,13,3,16,3,59,11,193
UCL215047,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,3,73,13,4,38,7,16,3,11,0,66,9,243
UCL215048,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,4,6,0,6,34,3,6,22,3,12,0,10,6,72,11,175
UCL215049,0,7,0,26,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,8,11,5,13,5,12,3,13,5,75,8,156
UCL215050,0,3,0,75,0,0,0,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,0,3,3,66,30,0,45,10,32,4,35,3,127,12,360
UCL215051,0,5,0,27,0,0,0,0,0,0,0,0,0,5,21,31,0,0,0,0,0,0,0,0,0,0,7,10,74,17,3,72,11,37,11,44,9,250,36,554
UCL215052,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,3,4,16,17,4,23,0,20,3,25,3,109,7,229
UCL215053,0,4,0,26,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,0,0,0,0,5,10,12,71,29,4,79,15,33,9,40,0,192,30,503
UCL215054,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,3,11,33,8,0,34,8,12,3,28,6,84,17,223
UCL215055,0,6,0,20,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,6,27,26,7,26,0,21,9,38,5,175,15,345
UCL215056,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,3,3,24,5,4,17,0,17,0,8,0,39,10,119
UCL215057,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,3,30,14,3,22,4,13,0,17,3,93,8,203
UCL215058,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,16,0,16,0,18,3,78,0,155
UCL215059,0,3,0,16,0,0,0,0,0,0,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,0,9,8,32,13,4,43,7,18,13,38,4,136,21,329
UCL215060,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0,4,7,8,61,21,3,56,13,24,6,30,9,152,16,388
UCL215061,0,0,0,12,0,0,0,0,0,5,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,5,0,8,47,20,0,26,3,22,4,20,0,130,11,280
UCL215062,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,21,3,14,0,9,0,76,6,161
UCL215063,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,18,0,4,0,19,0,67,6,140
UCL215064,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,4,9,50,3,3,35,13,12,0,16,5,85,12,232
UCL215065,0,0,0,15,0,0,0,3,0,0,0,0,0,5,15,21,0,0,0,0,0,0,0,0,0,4,4,7,69,13,4,56,10,39,7,24,5,231,23,473
UCL215066,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,7,9,14,13,0,21,5,16,0,33,0,120,17,238
UCL215067,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,3,0,11,21,7,0,20,4,4,3,10,0,55,7,135
UCL215068,0,6,0,28,0,0,0,0,0,5,0,0,0,3,20,31,0,0,0,0,0,0,0,0,0,14,0,19,44,29,4,49,3,36,6,56,8,455,23,718
UCL215069,0,4,0,49,0,0,0,0,0,0,0,3,0,0,13,18,0,0,0,0,0,0,0,0,0,10,0,13,50,35,8,52,5,25,7,45,7,220,18,477
UCL215070,0,0,0,3,0,0,0,0,0,0,0,0,0,3,19,20,0,0,0,0,0,0,0,0,0,5,6,9,43,15,3,48,5,20,3,18,0,110,22,295
UCL215071,0,0,0,42,0,0,0,0,0,0,0,0,0,3,10,12,0,0,0,0,0,0,0,0,0,3,4,4,67,20,4,56,9,43,3,31,7,133,10,384
UCL215072,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,4,6,28,5,3,16,4,25,3,15,9,66,6,178
UCL215073,0,0,0,4,0,0,0,0,0,0,0,0,0,3,15,20,0,0,0,0,0,0,0,0,0,10,4,16,38,12,3,50,6,34,3,33,3,190,22,390
UCL215074,0,5,0,46,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,3,0,3,156,24,3,73,17,57,4,34,9,166,18,559
UCL215075,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,5,0,4,21,3,0,33,0,8,0,14,6,58,12,151
UCL215076,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,6,49,13,5,41,8,25,3,17,0,132,13,304
UCL215077,0,4,0,8,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,5,3,7,27,17,5,33,0,9,0,32,7,117,12,247
UCL215078,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,5,3,52,8,0,41,7,16,0,6,0,56,3,192
UCL215079,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,7,35,18,0,34,4,20,3,22,0,109,19,261
UCL215080,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,4,56,13,4,33,8,27,0,29,0,114,5,288
UCL215081,0,6,0,20,0,0,0,0,0,0,0,0,0,5,17,18,0,0,0,0,0,0,0,0,0,5,5,8,90,16,3,72,5,44,3,30,11,216,23,517
UCL215082,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,9,40,5,0,39,4,16,6,19,3,66,6,207
UCL215083,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,6,7,43,15,5,33,0,12,5,24,3,107,9,261
UCL215084,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,16,0,10,3,16,5,54,3,133
UCL215085,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,3,0,5,18,4,3,12,0,3,0,5,3,41,4,97
UCL215086,0,0,0,19,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,0,0,0,5,8,8,60,10,0,45,3,36,5,38,8,189,13,415
UCL215087,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,5,32,7,0,24,6,23,6,7,3,59,9,180
UCL215088,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,23,16,0,28,0,22,4,25,0,78,4,209
UCL215089,0,4,0,7,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,8,11,54,7,10,43,3,15,3,24,0,115,15,290
UCL215090,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,3,6,56,8,4,41,3,22,0,9,7,89,12,254
UCL215091,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,29,21,0,25,6,17,0,20,3,58,3,174
UCL215092,0,6,0,76,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,0,0,0,6,0,4,87,10,0,59,9,55,5,45,8,231,18,522
UCL215093,0,3,0,13,0,0,0,0,0,0,0,0,0,0,15,15,4,0,0,0,0,0,0,0,0,0,0,8,101,15,8,68,12,36,9,18,8,117,20,413
UCL215094,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,16,3,5,12,0,15,3,8,5,45,3,115
UCL215095,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,3,0,3,20,7,0,21,4,10,0,12,4,40,4,117
UCL215096,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,9,45,8,5,37,6,22,0,20,0,112,6,267
UCL215097,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,5,9,52,17,0,46,4,25,3,24,3,139,16,331
UCL215098,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,33,11,0,22,0,19,3,15,3,92,0,197
UCL215099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,6,17,11,0,23,0,12,0,25,0,112,13,210
UCL215100,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,5,0,5,15,3,0,14,0,4,0,7,4,82,5,144
UCL221001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,17,4,3,11,3,7,5,5,0,25,4,84
UCL221002,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,22,5,10,0,9,9,41,8,121
UCL221003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,3,3,0,7,0,20,5,67
UCL221004,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,10,10,0,17,0,14,0,6,0,34,5,102
UCL221005,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,3,9,10,0,13,0,3,0,5,0,30,4,78
UCL221006,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,3,8,3,3,0,28,5,77
UCL221007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,7,3,9,3,4,0,15,8,62
UCL221008,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,8,0,3,0,6,0,46,7,96
UCL221009,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,11,5,0,6,0,3,0,5,0,31,0,72
UCL221010,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,9,0,9,3,7,0,13,7,62
UCL221011,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,0,12,0,7,0,10,3,21,0,66
UCL221012,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,11,0,5,0,3,0,17,6,62
UCL221013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,17,0,7,0,3,3,12,5,67
UCL221014,0,0,0,18,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,17,0,7,0,14,0,64,7,142
UCL221015,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,12,0,5,0,8,0,38,4,91
UCL221016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,3,0,13,0,0,0,24,3,63
UCL221017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,11,3,0,22,0,13,0,11,4,38,6,107
UCL221018,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,24,0,13,0,18,4,50,12,150
UCL221019,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,11,6,14,0,15,4,60,9,129
UCL221020,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,5,10,3,0,12,0,9,0,12,0,53,9,108
UCL221021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0,14,0,9,0,8,5,20,8,91
UCL221022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,5,10,3,5,0,3,0,10,0,23,7,67
UCL221023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,8,0,9,6,4,0,8,0,8,5,4,0,53,7,81
UCL221024,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,23,10,0,23,0,5,0,13,0,112,6,204
UCL221025,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,12,0,5,0,43,3,90
UCL221026,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,10,3,3,0,6,0,13,0,40,3,93
UCL221027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,18,0,0,9,5,11,0,7,0,46,5,98
UCL221028,0,11,0,37,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,7,0,16,5,26,4,73,3,149
UCL221029,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,8,4,3,0,30,5,76
UCL221030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,0,9,0,11,0,14,0,54,3,105
UCL221031,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,0,12,0,7,0,3,0,13,3,67
UCL221032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,5,0,8,0,30,5,66
UCL221033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,20,5,6,0,11,4,31,3,90
UCL221034,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,10,3,4,0,6,0,27,0,70
UCL221035,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,6,3,8,0,8,0,56,0,91
UCL221036,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,16,3,7,0,9,0,26,0,82
UCL221037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,17,0,7,0,7,0,43,4,99
UCL221038,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,4,9,24,4,0,15,4,8,0,7,4,25,3,88
UCL221039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,8,7,0,16,0,5,0,11,0,32,4,90
UCL221040,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,11,0,11,0,6,3,46,5,98
UCL221041,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,15,4,8,0,5,4,17,3,73
UCL221042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,13,0,9,0,3,0,30,5,86
UCL221043,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,11,0,14,0,18,4,123,9,199
UCL221044,0,3,0,7,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,19,5,7,6,15,0,97,11,179
UCL221045,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,15,0,12,6,13,0,29,3,106
UCL221046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,20,0,6,0,9,0,43,4,135
UCL221047,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,12,3,3,0,4,0,22,6,67
UCL221048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,15,0,0,0,4,0,23,3,71
UCL221049,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,20,3,3,0,5,0,23,0,73
UCL221050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,18,0,10,0,9,0,43,0,102
UCL221051,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,4,7,10,4,0,14,0,0,4,5,0,42,7,96
UCL221052,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,3,0,3,0,19,0,51
UCL221053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,5,0,9,10,10,0,10,0,6,0,20,5,106,8,171
UCL221054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,12,0,3,0,4,0,34,3,76
UCL221055,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,3,3,0,0,0,0,19,0,52
UCL221056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,0,9,0,8,0,18,3,53
UCL221057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,8,3,5,3,24,4,71
UCL221058,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,3,0,8,0,20,4,63
UCL221059,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,16,0,9,0,6,0,31,4,104
UCL221060,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,3,4,5,8,0,4,0,9,0,12,3,92,7,141
