UCL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
UCL422038,0,0,5,14,7,20,0,0,0,0,0,3,13,8,19,3,11,12,0,0,0,4,4,9,4,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,9,0,0,0,0,3,3,0,0,0,0,3,3,6,3,15,35,37,70
UCL422039,0,0,0,5,4,9,0,0,3,0,0,0,3,3,11,5,5,8,0,0,0,0,0,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,11,30,26,26,54
UCL422040,3,0,3,10,10,17,0,0,0,0,0,0,10,10,17,6,4,6,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,4,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,16,21,29,33,57
UCL422041,0,0,6,6,7,16,11,6,13,0,0,0,10,15,24,3,4,8,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,4,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,28,27,58
UCL422042,0,3,3,8,3,5,0,0,3,0,0,0,3,0,10,5,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,10,18,19,19,40
UCL422043,0,0,0,5,4,5,0,0,0,0,0,0,5,4,5,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,13,13,27
UCL422044,0,0,4,6,8,12,0,0,0,4,3,5,8,6,18,0,4,5,0,0,3,3,0,3,8,3,13,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,19,15,34,35,40,75
UCL422045,0,0,0,6,6,15,0,0,0,0,0,0,10,6,14,4,0,4,0,0,0,0,0,0,4,0,5,0,0,0,3,0,5,0,0,0,0,3,3,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,19,13,26,27,29,57
UCL422046,4,5,6,10,9,18,0,0,0,0,0,0,10,9,18,6,12,16,0,0,0,3,0,3,7,12,20,0,3,6,0,0,4,0,0,0,0,4,4,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,12,21,31,38,53,87
UCL422047,0,3,4,4,0,8,0,0,0,0,0,0,7,0,9,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,13,16,30
UCL422048,0,3,4,20,15,31,0,0,0,0,0,0,20,15,33,10,3,12,0,0,0,0,4,4,10,5,15,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,4,20,19,30,56,40,96
UCL422049,6,4,3,9,0,7,4,0,6,0,0,0,10,3,13,9,0,12,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,9,10,17,33,23,55
UCL422050,4,0,3,4,3,10,0,0,0,0,0,0,4,3,10,12,7,21,0,0,0,0,0,0,12,7,21,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,8,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,24,25,52
UCL422051,0,4,6,16,16,31,0,0,0,0,0,3,15,14,34,9,10,16,0,0,0,0,3,9,12,9,18,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,0,7,7,0,0,0,0,8,8,6,9,10,0,0,0,0,6,7,0,0,0,0,6,7,14,15,33,49,60,104
UCL422052,0,0,3,11,11,20,0,0,3,0,0,0,10,9,23,7,9,12,0,0,0,0,0,0,7,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,7,0,10,11,0,0,0,0,0,0,0,0,0,0,0,0,11,15,28,29,41,76
UCL422053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,52,104,60,58,116
UCL422054,0,0,0,4,6,6,0,0,0,0,0,0,4,7,9,7,4,13,0,6,6,0,0,5,10,5,13,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,9,9,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,13,8,20,26,30,55
UCL422055,0,0,5,5,8,13,6,0,9,0,0,0,6,9,20,10,4,9,0,0,0,0,0,0,10,4,9,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,14,23,33,32,61
UCL422056,0,4,4,13,13,26,0,0,0,0,0,0,13,13,26,6,0,10,0,0,0,3,0,3,10,0,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,6,5,4,9,4,12,0,0,0,0,0,0,0,0,0,3,0,3,9,4,11,38,26,65
UCL422057,3,0,9,13,14,33,0,0,0,0,0,0,16,20,36,13,9,20,0,0,0,3,0,7,15,11,24,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,5,5,16,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,9,20,0,0,0,0,0,0,0,0,0,0,0,0,21,14,33,61,56,121
UCL422058,0,0,0,3,10,11,0,0,0,0,0,0,3,10,11,9,9,12,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,16,21,36
UCL422059,0,3,8,14,15,36,0,0,0,0,3,3,14,22,34,9,10,20,0,3,3,0,0,0,9,16,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,30,29,57,60,74,133
UCL422060,0,0,0,6,3,11,0,0,0,5,0,5,8,3,14,0,0,4,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,17,24,18,40
UCL422061,0,3,3,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,11,12,15,24
UCL422062,4,0,3,7,12,25,0,0,3,0,0,0,10,16,25,5,7,4,0,5,8,0,0,7,4,12,17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,23,41,66
UCL422063,3,3,3,11,15,26,0,0,0,0,0,0,11,15,26,12,8,25,0,0,0,0,0,0,12,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,57,51,59,110
UCL431001,944,898,1844,4600,4192,8797,768,721,1491,1160,1141,2301,6539,6056,12594,2877,2661,5533,500,434,933,1113,1120,2233,4497,4213,8706,101,94,191,64,146,217,451,217,671,351,678,1030,15,8,21,985,1137,2130,482,969,1450,130,309,441,69,173,239,202,668,867,0,4,5,884,2120,3005,1870,3263,5133,104,95,199,145,288,437,7,10,19,258,394,648,6572,4663,11239,20676,19486,40162
UCL479997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4
UCL499994,13,13,31,60,64,122,11,8,17,9,8,17,77,80,156,26,61,87,3,3,4,8,15,21,38,70,111,8,3,6,5,8,14,3,4,10,12,12,20,0,0,0,22,25,50,13,7,16,7,10,16,0,8,8,11,13,19,0,0,0,26,40,71,49,66,117,6,7,16,13,11,20,0,0,0,19,15,35,496,314,814,694,564,1263
UCL501001,18672,17173,35838,62096,58310,120412,14183,14097,28273,11790,11658,23452,88207,84225,172436,40209,37362,77573,14793,14574,29367,15414,15118,30535,70500,67148,137652,4769,4474,9247,3880,6507,10382,5942,3479,9419,6813,11730,18544,92,89,181,21494,26286,47776,22077,28276,50358,8885,11691,20578,3674,4604,8280,8700,14243,22936,103,126,223,43437,58933,102367,65054,85345,150395,3100,3369,6473,5204,8065,13265,100,92,196,8407,11530,19938,55039,45146,100184,305871,310569,616442
UCL511001,707,639,1346,2442,2215,4660,511,522,1024,468,395,862,3421,3132,6551,1797,1835,3627,546,558,1104,417,430,847,2750,2823,5573,141,143,283,81,199,279,308,179,487,219,469,688,5,3,7,756,990,1741,95,251,352,82,219,303,35,83,115,177,415,595,0,4,4,388,977,1366,1145,1970,3111,77,84,158,169,241,408,4,0,4,241,325,567,2743,1877,4621,11011,10765,21773
UCL512001,267,223,483,787,752,1534,112,117,230,225,261,476,1120,1132,2243,723,687,1406,99,127,226,245,301,549,1072,1108,2181,67,59,125,33,83,109,135,63,198,105,214,324,3,6,7,339,417,764,42,74,114,35,65,101,13,34,52,66,203,267,0,0,0,153,379,535,498,797,1294,21,31,53,89,105,198,0,0,0,116,138,253,1175,822,2002,4240,4220,8456
UCL512002,215,222,434,686,626,1312,213,216,424,221,217,438,1124,1060,2180,580,504,1082,216,258,475,211,205,409,1009,973,1974,41,32,79,17,60,78,98,61,153,75,165,241,0,0,0,238,312,552,28,68,100,20,72,94,6,29,35,40,163,208,0,0,0,98,334,429,338,647,984,35,34,65,43,87,133,0,0,4,77,122,202,764,671,1431,3512,3695,7206
UCL512003,280,269,546,819,692,1515,360,386,741,176,199,374,1358,1281,2640,638,574,1205,311,383,701,142,164,309,1095,1125,2218,51,87,139,33,61,94,131,104,236,132,280,406,0,5,8,349,535,881,27,73,101,24,83,111,17,37,55,81,197,274,0,0,0,144,391,534,498,924,1422,27,31,63,68,97,168,4,0,0,99,135,236,1602,1469,3077,4930,5203,10136
UCL512004,297,301,593,1027,949,1972,254,233,494,78,89,172,1363,1277,2644,494,535,1036,314,283,593,66,57,123,883,880,1764,43,37,80,37,33,63,138,84,221,141,241,382,5,0,4,353,392,749,64,56,119,70,68,143,13,23,36,86,179,268,3,3,8,234,335,570,591,732,1321,44,21,60,62,103,167,4,4,4,106,124,237,1770,1308,3079,5010,4624,9629
UCL513001,130,108,236,537,506,1040,170,142,314,8,11,22,710,662,1375,308,350,659,124,136,255,9,14,18,439,497,936,6,16,30,13,16,26,34,35,63,63,134,199,0,0,0,121,199,325,19,35,52,20,54,76,0,23,24,44,138,182,0,0,0,83,253,335,202,456,660,15,14,26,17,43,61,0,0,0,28,55,85,1113,1059,2171,2624,2837,5460
UCL513002,77,88,164,332,350,684,37,22,62,32,24,53,399,405,799,283,247,527,6,14,20,65,68,126,348,327,675,20,14,32,5,4,10,36,33,67,18,78,96,0,0,3,79,128,207,10,24,28,8,14,25,3,7,14,18,37,58,0,0,0,37,82,123,118,212,328,9,3,12,15,19,31,0,0,0,19,27,41,549,479,1024,1502,1529,3029
UCL513003,203,191,396,753,723,1472,161,149,306,29,32,58,946,901,1844,418,396,816,147,138,287,6,5,10,575,537,1114,17,17,35,17,17,40,52,49,105,77,162,241,4,0,4,180,239,418,8,20,27,8,31,38,3,14,17,59,119,177,0,0,0,80,179,263,264,422,682,5,7,21,32,61,94,0,0,0,41,73,112,1403,1114,2521,3434,3241,6673
UCL513004,123,132,253,645,690,1338,74,77,153,24,10,38,744,778,1531,432,384,816,5,3,3,8,11,20,440,398,839,14,13,32,14,27,42,48,34,81,81,136,222,3,0,5,169,210,373,6,18,25,9,45,50,6,8,8,55,87,137,0,0,0,75,151,228,243,363,601,24,29,52,30,52,88,0,0,0,60,82,143,1282,1031,2315,2895,2783,5682
UCL513005,115,125,239,491,463,951,45,32,81,131,136,270,664,636,1297,269,245,517,47,46,97,98,83,181,415,380,798,27,29,60,17,38,54,38,19,54,36,60,100,0,0,0,119,146,270,26,56,84,14,45,56,12,12,21,30,69,97,0,0,0,82,178,264,204,328,531,19,19,29,32,40,73,0,0,0,48,60,104,349,307,656,1798,1831,3629
UCL514001,50,61,114,213,182,397,56,57,110,5,4,5,277,240,520,188,150,336,25,30,52,12,14,23,225,196,421,14,16,26,3,14,21,19,18,36,21,39,55,0,0,4,59,84,142,6,19,20,6,15,18,3,4,4,0,15,14,0,0,0,15,49,57,70,130,200,8,8,17,9,27,30,0,0,0,18,36,50,334,312,647,967,981,1945
UCL514002,58,54,113,227,203,438,142,130,276,21,37,56,393,370,763,112,89,201,95,94,187,40,63,104,247,248,492,10,0,10,4,16,19,23,10,31,36,37,72,0,0,0,66,69,128,10,20,26,5,23,29,3,4,5,17,52,68,0,0,0,27,99,127,95,164,260,4,0,7,11,28,40,0,0,0,16,31,50,291,221,512,1100,1090,2191
UCL514003,70,83,147,290,253,539,38,32,73,53,53,108,378,334,719,244,242,486,11,5,13,14,17,26,264,262,524,9,7,15,6,17,17,29,13,40,35,73,111,0,0,0,73,110,185,6,9,18,10,22,36,0,5,5,16,54,71,0,0,0,29,96,128,109,205,314,10,9,17,20,32,50,0,0,0,23,42,66,300,235,535,1149,1161,2312
UCL514004,55,51,101,161,155,313,95,98,190,9,14,22,265,265,527,145,127,274,63,66,131,11,21,28,224,214,437,0,7,6,9,11,13,25,23,47,7,49,54,0,0,0,41,83,124,8,8,14,3,10,13,3,4,11,15,24,37,0,0,0,32,49,78,76,134,204,8,15,16,11,13,30,0,0,0,15,31,42,377,350,725,1009,1033,2039
UCL515001,9,4,9,17,24,34,0,0,5,3,0,3,19,23,38,14,13,31,0,0,0,0,0,3,19,18,34,0,0,0,0,5,5,5,0,5,3,9,8,0,0,0,3,12,18,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,10,19,0,0,0,0,5,5,0,0,0,0,5,5,52,39,89,104,102,197
UCL515002,10,6,18,40,30,73,7,4,6,0,0,0,51,29,80,35,29,61,21,14,31,8,0,8,53,39,101,3,0,3,0,0,3,0,0,0,0,9,6,0,0,0,7,11,18,4,3,9,0,4,3,0,3,0,3,6,9,0,0,0,10,17,20,16,26,39,0,0,0,0,3,6,0,0,0,0,3,6,49,23,73,178,134,319
UCL515003,16,16,28,45,57,98,20,29,49,0,0,0,68,83,147,57,57,120,8,13,22,0,0,0,64,79,140,0,3,3,0,8,8,7,10,13,7,10,18,0,0,0,16,29,40,0,10,8,0,5,9,0,3,3,6,11,17,0,0,0,8,25,35,17,55,74,0,3,7,7,6,5,0,0,0,6,6,18,75,79,160,247,319,568
UCL515004,27,24,46,88,79,166,22,15,41,15,6,21,130,104,234,61,43,107,12,10,21,7,11,18,79,65,146,7,0,7,0,4,4,14,4,14,5,15,18,0,0,0,29,23,53,6,10,10,4,4,5,0,7,6,0,15,16,0,0,0,7,30,36,34,54,86,5,4,9,8,15,27,0,0,0,13,19,32,80,63,141,363,326,690
UCL515005,17,21,33,91,102,193,6,0,5,19,20,32,117,116,237,81,62,135,11,12,21,19,22,43,113,92,200,10,0,14,0,5,4,11,0,11,3,17,31,0,0,0,22,33,51,0,4,4,0,4,5,0,0,0,4,20,25,0,0,0,4,34,36,32,61,89,4,0,6,3,12,14,0,0,0,7,14,17,82,56,140,363,362,723
UCL515006,38,37,77,52,62,116,60,58,120,23,23,43,137,140,274,51,38,93,34,25,59,8,3,5,92,68,157,0,0,3,0,0,7,8,6,13,12,27,35,0,0,0,21,36,59,0,0,4,3,8,4,5,0,3,4,21,21,0,0,0,10,27,38,35,58,97,4,0,5,4,5,11,0,0,0,12,9,21,434,361,793,741,676,1417
UCL515007,22,25,49,136,105,237,10,3,7,11,14,31,153,128,280,53,55,104,4,11,16,4,10,16,63,71,128,0,0,0,3,0,7,5,0,4,5,21,29,0,0,0,11,25,38,0,0,3,0,6,8,0,0,0,3,18,24,0,0,0,5,28,34,20,54,72,0,0,5,7,8,15,0,0,0,8,9,16,112,114,225,379,394,774
UCL515008,14,14,29,85,66,147,0,6,8,3,0,10,92,71,163,22,24,48,24,29,53,0,0,0,50,55,104,0,0,0,0,0,0,8,0,11,4,8,16,0,0,0,16,7,26,0,0,0,0,3,3,0,4,4,0,12,15,0,0,0,0,15,19,16,30,46,0,0,0,3,6,3,0,0,0,7,6,5,63,73,136,236,245,482
UCL515009,17,24,43,77,70,146,0,5,3,31,26,61,115,97,212,128,109,241,4,8,10,3,8,10,142,125,262,5,0,14,4,6,13,3,5,10,11,32,39,0,0,0,32,43,70,0,5,5,0,4,8,0,0,0,5,22,28,0,0,0,10,33,36,36,74,108,3,0,7,6,10,10,0,0,0,9,5,20,131,148,278,445,474,921
UCL515010,28,22,47,69,69,143,35,25,63,5,0,3,105,96,204,51,37,89,4,0,4,4,5,9,56,41,101,6,0,5,0,0,0,0,9,6,5,17,20,0,0,0,11,18,35,0,4,7,0,4,8,0,7,5,9,9,16,0,0,0,10,20,33,21,44,67,0,0,0,4,5,7,0,0,0,4,5,7,363,435,799,573,641,1219
UCL515011,19,19,39,68,67,136,39,38,73,4,9,14,110,117,233,56,45,99,24,19,43,11,20,33,90,82,178,3,0,7,0,10,10,4,4,10,6,15,22,0,0,3,18,31,52,3,9,6,0,7,10,0,0,0,0,9,9,0,0,0,8,26,31,16,55,75,6,7,13,0,7,5,0,0,0,6,13,24,95,73,163,340,360,702
UCL515012,32,27,61,48,44,95,44,50,99,29,31,52,123,127,244,33,49,83,48,37,84,12,13,31,97,97,198,5,0,6,3,11,11,11,6,19,8,26,33,0,0,0,25,50,68,3,0,10,0,7,10,3,0,6,6,22,27,0,0,0,15,35,46,39,79,117,0,0,0,4,6,11,0,0,0,4,5,9,68,47,116,353,386,747
UCL515013,23,19,41,118,100,214,0,3,6,5,0,7,119,108,224,52,46,94,0,0,3,0,3,8,55,58,107,3,0,4,4,4,3,9,4,16,6,19,27,0,0,0,23,27,54,0,6,8,3,3,9,0,9,9,4,30,33,0,0,0,10,41,54,36,72,103,9,6,6,4,7,13,0,0,0,12,11,20,147,107,250,384,369,754
UCL515014,8,5,12,53,32,82,0,0,0,0,3,5,50,36,87,14,19,31,0,0,0,0,3,4,10,23,33,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,7,8,0,0,0,3,0,4,0,0,0,0,9,11,0,0,0,0,8,13,4,13,21,0,0,0,0,5,5,0,0,0,3,4,3,52,53,108,129,139,270
UCL515015,22,18,32,61,50,111,44,36,86,8,12,20,114,95,213,54,52,103,20,21,39,11,14,21,83,85,166,0,4,3,0,11,10,10,9,12,11,19,31,0,0,0,20,42,62,3,0,5,0,3,3,0,0,3,7,8,11,0,0,0,12,11,19,29,54,85,0,0,0,9,7,14,0,0,0,7,7,9,93,92,189,344,351,695
UCL515016,7,9,20,66,47,110,0,0,0,0,0,4,65,52,116,34,26,64,0,0,0,0,0,0,36,25,65,0,0,0,4,0,4,0,0,3,4,7,7,0,0,0,3,12,18,0,0,0,4,4,9,0,0,0,3,5,8,0,0,0,3,7,13,10,21,31,0,3,3,0,4,3,0,0,0,0,4,6,81,78,154,198,188,386
UCL515017,13,8,17,24,27,55,0,0,0,0,0,0,24,30,60,27,12,46,0,0,4,0,0,0,26,12,45,0,0,3,0,0,0,0,0,5,0,5,5,0,0,0,3,10,10,0,0,0,0,0,4,0,3,3,0,3,5,0,0,0,5,11,10,8,18,24,0,0,0,0,0,3,0,0,0,0,0,3,107,89,194,183,156,340
UCL515018,12,15,25,68,65,133,0,4,4,4,6,10,72,70,145,42,38,79,8,9,23,0,4,5,49,56,106,4,7,5,0,3,0,3,5,9,8,18,21,0,0,0,14,27,37,0,0,0,0,3,0,0,3,3,3,4,5,0,0,0,4,11,19,13,36,56,0,3,5,0,4,3,0,0,0,3,8,6,132,127,261,287,307,599
UCL515019,24,25,53,122,112,233,19,20,40,3,3,9,146,142,287,100,80,183,0,0,0,5,11,16,107,97,204,8,3,10,0,8,12,14,15,24,9,31,43,3,0,3,28,57,87,0,4,5,0,5,6,0,3,5,3,6,11,0,0,0,9,24,29,40,76,118,3,3,10,3,9,12,0,0,0,9,15,24,219,177,400,548,536,1079
UCL515020,43,38,77,177,144,316,32,44,82,7,3,11,215,197,406,85,87,173,3,3,7,4,10,14,89,100,194,0,0,0,6,3,8,8,12,22,24,23,44,0,0,0,35,43,77,3,6,10,11,8,20,5,4,5,22,30,44,0,0,0,35,54,86,64,97,161,4,0,10,5,9,17,0,0,0,9,15,20,383,410,794,812,852,1660
UCL515021,11,18,24,42,41,80,4,3,7,9,18,23,53,59,114,67,29,92,3,3,7,16,20,35,91,49,140,9,0,10,0,0,4,13,9,17,0,5,5,0,0,0,18,21,35,0,0,0,0,3,5,5,0,3,11,6,19,0,0,0,10,15,26,33,35,64,0,0,0,3,5,6,0,0,0,3,8,11,39,31,68,225,194,422
UCL515022,39,29,68,137,137,279,40,33,71,0,0,6,181,173,353,136,94,230,23,22,43,0,7,9,160,125,282,4,5,9,3,4,5,14,12,25,11,23,35,0,0,0,33,40,68,0,5,7,0,3,5,0,3,3,8,9,16,0,0,0,12,23,36,43,64,107,4,7,10,3,8,14,0,0,0,11,13,24,126,104,230,554,503,1055
UCL515023,23,14,37,55,52,108,34,31,63,0,0,0,89,83,171,78,71,152,0,0,0,0,9,4,79,84,158,0,0,4,0,4,7,12,5,20,10,13,21,0,0,0,24,21,47,3,7,10,0,6,0,0,9,3,7,7,14,0,0,0,15,22,35,33,44,80,0,0,0,0,0,5,0,0,0,0,0,6,145,122,267,366,347,711
UCL515024,6,9,18,20,24,42,33,35,72,0,0,0,56,61,115,66,49,119,0,0,4,0,4,4,65,54,126,0,0,6,3,0,4,8,3,12,6,8,13,0,0,0,16,14,32,0,3,3,0,0,0,0,0,0,0,7,7,0,0,0,0,12,10,11,27,40,0,0,0,0,4,9,0,0,4,0,7,8,105,101,207,246,265,514
UCL515025,13,11,24,74,61,133,0,0,7,5,4,10,75,59,140,55,50,108,0,0,0,11,9,18,69,63,128,8,4,13,0,0,0,9,5,9,3,16,23,0,0,0,19,21,42,0,0,0,4,5,3,0,4,4,0,8,13,0,0,0,6,16,25,22,39,64,3,3,7,0,0,3,0,0,0,5,4,10,114,110,232,302,294,592
UCL515026,30,21,54,77,76,149,20,14,37,18,34,49,118,116,234,35,53,84,7,5,7,17,17,38,54,75,129,8,5,11,4,7,10,3,6,8,12,15,24,0,0,0,25,31,62,5,9,18,0,6,7,5,0,7,5,16,19,0,0,0,13,35,46,45,62,110,0,0,0,0,7,9,0,0,0,0,7,10,75,56,131,323,339,660
