UCL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
UCL421025,4,10,25,16,16,26,6,0,0,101,0,0,3,3,10,17,6,0,0,47,0,0,0,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,10,29,23,26,40,9,4,0,160,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,4,0,0,13,7,9,33,27,29,48,11,4,0,170,14,4,10,3,16,32,70,28,7,180,0,0,3,5,0,4,15,4,0,37,20,9,42,34,48,83,103,39,7,384,0,6,11,8,15,12,0,0,0,53,0,3,19,7,7,23,11,3,0,68,4,0,0,3,3,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,10,25,17,31,45,12,3,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,6
UCL421026,0,6,14,13,22,15,11,5,0,83,7,0,4,11,4,7,11,0,0,42,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,7,5,19,28,28,26,20,5,0,136,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,23,28,28,24,20,5,0,147,4,0,3,5,9,19,49,42,21,143,0,0,0,4,6,0,3,10,3,30,11,10,26,33,40,56,73,52,29,314,0,3,9,3,9,6,0,0,0,36,3,5,11,18,16,10,9,0,0,76,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,23,21,31,23,6,0,0,116,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8
UCL421027,4,11,26,19,20,14,0,0,0,99,3,0,7,3,6,7,8,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,5,3,9,31,28,33,23,7,0,0,136,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,3,3,11,34,28,33,26,7,0,0,144,10,0,4,4,4,14,34,19,6,97,0,0,3,4,0,0,6,3,0,18,12,15,40,31,41,39,45,18,7,260,0,0,7,8,12,7,0,0,0,46,4,7,10,10,22,17,7,0,0,66,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,10,22,23,32,22,7,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,3,5,0,0,0,5
UCL421028,4,10,19,23,27,35,6,0,0,120,9,6,5,0,5,11,3,0,0,41,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,20,21,28,31,53,10,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,16,21,28,31,47,10,0,0,170,6,0,4,0,0,9,18,7,4,57,4,0,0,0,3,4,0,0,0,11,19,21,24,28,38,62,29,7,4,238,0,6,5,11,19,12,0,0,0,60,7,9,7,6,19,24,4,0,0,76,0,0,3,0,4,8,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9,16,13,23,41,42,5,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3
UCL421029,3,8,15,12,18,20,12,0,0,81,12,0,0,0,4,7,5,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,8,15,14,22,25,17,6,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,18,14,22,26,17,6,0,114,8,0,0,0,4,9,26,12,12,75,0,0,0,0,5,4,0,0,4,17,20,12,18,16,27,41,38,19,16,205,0,0,17,7,12,14,0,0,0,51,9,0,8,15,12,12,8,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,23,24,27,10,0,0,105,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10
UCL421030,5,10,28,25,15,23,11,0,0,115,0,0,10,0,5,8,3,0,0,28,0,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,4,10,11,36,27,20,35,16,0,0,153,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,4,11,36,27,21,38,16,0,0,160,7,0,0,5,6,7,24,20,4,77,0,0,0,3,0,3,4,0,0,19,13,11,44,37,30,47,43,20,8,254,0,5,24,9,11,12,0,0,0,66,5,4,13,14,8,11,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,7,36,21,22,25,7,0,0,129,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4
UCL421031,3,9,12,15,20,26,10,0,0,92,3,5,0,0,4,3,5,3,0,30,0,0,0,0,7,0,0,0,0,9,0,0,3,0,0,0,0,0,0,9,4,10,20,13,31,35,14,4,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,8,10,20,13,31,35,14,4,0,142,11,0,4,8,5,24,58,20,7,134,0,0,0,0,0,0,0,0,0,7,17,10,21,27,38,63,73,26,12,284,0,0,8,9,16,10,5,0,0,50,6,7,5,8,11,21,12,0,0,68,0,0,0,3,4,4,0,0,0,10,0,0,0,0,4,5,0,0,0,6,6,11,13,20,37,41,14,0,0,142,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7
UCL421032,0,8,19,20,23,15,3,0,0,94,0,0,6,3,4,8,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,11,29,27,29,25,8,0,0,136,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,0,0,0,9,6,13,33,27,33,23,6,0,0,147,14,3,5,4,8,19,23,19,0,92,0,0,0,4,0,0,4,3,0,20,13,13,35,35,41,48,35,21,0,252,0,3,10,8,3,16,0,0,0,50,8,0,8,13,21,11,0,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,6,8,26,19,27,21,3,0,0,114,0,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8
UCL421033,0,0,4,5,6,6,0,0,0,30,0,0,3,0,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,15,7,12,6,0,0,0,46,6,7,4,3,0,0,0,0,0,21,0,4,5,3,0,0,0,0,0,18,11,4,11,4,0,0,0,0,0,33,6,7,28,13,18,8,0,0,0,79,25,14,14,17,9,3,0,0,0,92,0,0,0,0,5,0,0,0,0,5,34,27,40,31,23,19,6,6,0,180,0,0,11,6,4,7,0,0,0,31,0,0,9,7,0,4,0,0,0,17,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,18,17,6,10,6,0,0,60,0,6,0,4,0,0,0,0,0,13,3,0,0,3,0,0,0,0,0,10,3,6,8,6,0,0,0,0,0,26
UCL421034,5,7,32,27,24,40,13,3,0,151,9,0,3,3,5,5,13,5,0,50,0,0,0,0,5,4,0,0,0,14,0,0,0,0,3,4,0,0,0,9,10,12,42,31,39,62,28,4,0,222,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,12,6,10,42,31,45,63,28,4,0,231,13,4,11,6,11,25,70,39,14,184,0,0,7,7,3,10,10,8,0,54,27,16,59,42,64,95,106,51,16,476,3,10,20,14,27,30,6,0,0,104,10,3,10,22,23,19,10,0,0,105,0,0,4,0,0,3,4,0,0,18,0,0,0,0,4,0,0,0,0,0,14,18,36,36,50,53,17,0,0,228,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,3,0,0,0,10
UCL421035,4,10,16,15,11,17,9,0,0,88,4,4,4,0,7,7,9,3,0,30,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,17,21,15,17,25,18,4,0,122,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,4,17,18,18,23,30,18,4,0,131,10,0,3,8,14,21,44,43,19,161,0,3,4,0,0,5,3,3,3,21,22,19,27,23,32,56,63,50,20,314,0,4,7,9,15,16,5,0,0,46,9,12,11,11,18,22,7,4,0,86,0,0,0,0,0,4,4,0,0,10,0,0,0,0,0,0,0,0,0,0,9,12,12,12,32,41,8,4,0,133,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,11
UCL421036,12,14,28,46,62,46,5,0,0,209,13,10,11,9,4,11,3,0,0,55,0,0,0,5,0,5,3,0,0,9,0,0,0,6,0,0,0,0,0,3,28,19,37,57,64,65,7,0,0,278,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,5,0,0,0,12,29,23,40,58,69,70,7,0,0,293,23,4,3,3,8,9,29,10,6,91,7,0,0,9,3,5,0,4,0,18,54,31,45,62,79,79,39,13,6,404,0,7,14,27,29,23,0,0,0,95,29,15,20,27,42,25,8,0,0,162,0,0,6,0,3,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,28,27,37,57,66,42,9,0,0,275,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4
UCL421037,5,7,31,31,29,31,16,0,0,150,12,8,9,4,6,12,13,4,0,60,0,0,4,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,9,14,17,46,44,41,39,25,5,0,230,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,14,17,44,44,44,42,27,5,0,235,8,0,3,0,3,23,50,33,13,135,0,3,4,0,5,7,10,5,9,38,19,21,58,49,47,70,85,38,20,408,0,0,17,13,21,16,4,0,0,67,13,10,22,12,19,20,8,0,0,112,3,0,9,0,3,4,3,0,0,16,0,0,0,0,0,0,0,0,0,5,13,14,41,28,41,43,18,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,4,0,0,3,0,0,0,12
UCL421038,4,6,26,36,43,40,10,0,0,157,4,8,13,7,8,15,5,0,0,67,3,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,5,11,17,37,53,50,56,17,0,0,234,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,0,0,4,0,0,0,0,12,11,19,40,53,51,56,17,0,0,245,18,0,3,0,0,17,40,22,7,105,5,0,0,0,0,3,0,0,0,15,29,22,45,50,59,75,57,25,7,373,0,11,15,24,18,21,0,0,0,88,16,16,17,35,30,32,12,0,0,150,0,0,5,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,16,19,34,59,44,55,12,0,0,253,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5
UCL421039,0,9,30,36,27,19,6,0,0,131,0,0,5,8,3,8,3,0,0,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,9,40,47,33,22,10,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,5,0,15,42,47,33,29,10,0,0,167,14,6,0,4,13,24,12,4,0,76,0,0,3,4,0,7,0,0,0,15,16,17,41,49,48,54,24,4,5,256,0,3,11,13,23,11,0,0,0,68,14,5,12,24,16,12,4,0,0,84,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,14,12,32,40,38,23,4,0,0,165,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
UCL421040,9,4,8,21,40,24,7,0,0,110,6,0,0,0,8,4,7,0,0,33,0,3,0,3,0,5,0,0,0,11,0,0,0,4,0,0,0,0,0,6,14,10,15,30,53,30,9,0,0,164,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,17,10,15,30,51,30,9,0,0,166,17,0,7,0,0,0,36,13,0,76,3,0,0,0,7,3,3,0,0,18,35,15,22,25,56,37,48,13,0,259,0,6,6,14,20,13,0,0,0,60,8,5,4,26,22,17,3,0,0,89,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,8,15,14,41,43,37,3,0,0,158,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5
UCL421041,4,4,21,26,21,21,10,0,0,103,3,0,4,0,0,4,9,0,0,25,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,6,26,25,26,25,22,0,0,135,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,5,6,26,27,26,24,22,0,0,142,0,0,0,0,3,4,16,6,6,49,0,0,0,3,4,0,4,0,0,12,9,4,27,29,27,31,42,8,5,201,0,9,16,14,10,14,0,0,0,57,4,4,11,11,10,13,7,0,0,59,0,0,5,0,0,4,4,0,0,8,0,0,0,0,0,0,0,0,0,3,4,7,27,28,18,28,9,0,0,126,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3
UCL421042,0,3,16,10,16,17,6,0,0,66,0,3,0,10,3,14,10,5,0,48,0,0,0,0,6,5,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,15,15,21,24,33,20,6,0,131,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,6,0,0,0,4,0,4,0,0,10,5,15,19,20,31,32,19,6,0,137,4,3,5,4,13,13,59,52,20,178,0,0,0,0,0,7,4,0,0,13,13,16,20,26,42,53,87,53,25,330,0,3,4,9,10,11,0,0,0,39,11,4,11,7,18,14,7,0,0,84,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,7,20,20,31,29,9,0,0,129,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,4,6,0,0,0,9
UCL421043,3,8,8,16,19,14,5,0,0,73,3,5,8,0,9,6,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,8,13,17,20,24,29,5,0,0,118,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,19,20,33,25,5,0,0,121,6,0,3,3,9,20,54,32,9,132,0,0,3,3,9,0,8,3,0,26,16,13,23,26,43,49,69,35,11,285,0,5,7,5,7,10,0,0,0,32,5,9,5,7,17,15,9,0,0,64,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,10,17,16,27,25,11,0,0,108,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,3
UCL422001,0,3,6,10,12,10,0,0,0,41,4,0,4,0,9,3,5,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,8,18,15,7,6,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,12,20,15,7,6,0,0,72,3,0,0,5,4,8,10,3,0,29,0,0,0,4,0,5,0,0,0,10,10,3,11,22,21,17,22,3,0,114,0,4,3,4,3,5,0,0,0,17,5,3,7,12,9,7,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,14,8,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422002,0,0,5,4,5,3,0,0,0,19,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,4,0,13,4,8,3,0,0,0,31,0,0,3,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,18,6,3,15,9,8,4,0,0,0,48,11,9,24,12,12,6,0,0,0,81,0,0,4,0,0,0,0,0,0,10,21,13,44,16,19,14,4,0,0,129,0,0,6,5,13,9,0,0,0,27,0,0,6,3,4,5,4,0,0,20,0,0,3,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,5,0,7,14,5,18,7,4,0,0,63,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
UCL422003,0,3,0,8,0,4,3,0,0,18,0,0,3,0,4,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,8,12,9,7,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,5,5,5,12,10,7,0,0,46,0,0,0,0,4,20,38,16,0,80,0,0,0,0,0,0,3,4,0,9,3,5,7,10,14,30,43,20,0,133,0,0,0,0,0,9,0,0,0,20,0,0,10,4,4,9,8,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,9,9,10,19,4,0,0,53,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UCL422004,0,0,4,6,7,8,4,0,0,34,0,0,0,0,0,5,5,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,11,9,15,16,9,0,0,56,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,9,16,18,9,0,0,62,0,0,4,0,3,14,22,8,0,49,0,0,0,0,3,4,5,0,0,14,3,0,14,12,20,34,33,11,4,121,0,0,4,5,5,8,0,0,0,21,0,8,5,8,6,5,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,7,13,8,14,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL422005,5,0,5,6,8,7,3,0,0,28,0,0,0,0,3,5,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,5,5,10,10,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,11,6,10,9,0,0,47,0,0,0,0,0,6,13,5,0,26,0,0,0,3,0,7,4,0,0,12,3,0,7,9,11,23,26,4,0,86,0,0,0,3,6,0,0,0,0,13,0,0,3,5,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,6,3,0,0,40,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
UCL422006,0,4,10,7,18,11,5,0,0,60,3,0,0,0,3,7,6,0,0,23,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,13,12,25,24,10,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,15,25,24,10,0,0,99,4,0,0,5,0,8,31,12,4,57,0,0,0,0,0,0,4,0,0,6,9,8,15,14,27,29,43,11,3,158,0,0,8,8,18,14,0,0,0,46,4,0,3,11,6,10,10,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,6,13,16,29,27,10,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL422007,3,0,0,7,7,8,0,0,0,32,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,12,14,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,6,15,14,0,0,0,44,0,0,0,3,0,20,25,14,5,60,0,0,0,0,0,3,4,3,0,13,3,0,9,9,16,36,31,10,5,119,0,0,0,5,0,3,0,0,0,14,0,0,5,6,4,9,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,16,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
UCL422008,0,13,16,20,11,13,5,0,0,79,0,0,0,4,0,8,6,0,0,22,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,7,12,15,24,15,22,6,6,0,110,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,7,15,20,24,17,22,6,6,0,121,5,0,3,0,3,8,16,9,0,54,0,0,4,0,0,6,4,5,0,11,20,16,23,30,25,38,28,19,0,187,3,4,4,9,8,8,0,0,0,35,5,9,12,15,7,14,3,0,0,59,0,0,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,6,12,20,20,16,22,3,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
