SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL32236,0,0,0,0,4,0,0,0,0,10,0,0,0,8,9,8,0,0,0,28,6,8,14,26,36,31,5,0,0,136,0,0,6,6,6,6,0,0,0,25,12,31,39,52,55,43,6,0,0,232,0,4,5,15,15,23,3,0,0,70,23,25,21,19,27,18,7,0,0,146,58,19,7,8,6,6,5,0,0,103,3,6,14,24,27,24,12,0,0,104,0,6,0,0,11,4,0,0,0,22,0,0,5,5,19,8,0,0,0,39,0,4,4,3,5,8,7,0,0,37,3,4,15,31,51,38,17,0,0,163,0,0,5,7,17,4,4,0,0,41,0,9,7,14,29,24,4,0,0,88,0,3,5,16,14,10,11,0,0,64,0,7,3,22,32,30,7,0,0,103,0,9,7,0,3,4,0,0,0,21,9,4,6,3,15,8,3,0,0,45,4,6,5,13,13,17,12,0,0,73
SAL32237,0,0,0,5,11,9,13,0,0,37,0,0,0,3,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9
SAL32238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL32239,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
SAL32240,0,0,0,6,4,4,3,3,0,12,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3
SAL32241,0,0,0,0,6,0,0,0,0,11,0,0,6,9,11,6,0,0,0,47,11,25,52,85,77,62,18,0,0,327,0,0,4,16,21,9,0,0,0,46,21,57,182,167,154,105,15,3,0,701,4,8,13,24,28,17,4,0,0,90,44,35,68,67,43,35,7,0,0,298,71,28,20,12,17,13,7,0,0,171,8,13,26,55,41,60,16,0,0,219,0,5,10,12,13,11,0,0,0,46,0,0,9,9,15,11,0,0,0,45,4,0,5,11,14,12,0,0,0,42,0,9,31,41,35,23,3,0,0,155,0,12,11,28,31,20,6,0,0,107,0,3,26,41,46,33,9,0,0,144,5,3,24,26,34,21,7,0,0,115,0,9,39,36,34,30,8,0,0,151,5,15,23,12,12,4,4,0,0,81,0,21,28,46,50,33,5,0,0,179,8,17,50,58,47,37,11,0,0,218
SAL32242,0,3,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32243,0,0,9,5,0,0,0,0,0,15,0,0,3,18,4,3,0,0,0,37,5,19,35,35,66,28,0,0,0,191,0,0,6,15,10,3,0,0,0,35,18,28,97,67,46,32,4,0,0,296,0,7,20,28,17,13,4,0,0,84,16,34,53,24,21,15,3,0,0,171,41,19,25,7,17,7,0,0,0,120,0,8,27,50,21,23,9,0,0,129,0,0,10,13,4,7,0,0,0,25,0,9,27,40,15,5,6,0,0,100,0,4,3,12,9,4,0,0,0,35,0,13,77,99,60,24,4,0,0,284,5,4,19,12,14,11,4,0,0,68,0,15,39,54,46,31,4,0,0,183,4,11,43,60,45,25,9,0,0,194,9,17,56,47,46,16,8,0,0,195,0,7,9,5,7,3,0,0,0,34,0,12,24,23,21,10,6,0,0,92,3,14,37,33,18,16,5,0,0,128
SAL32244,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32245,0,4,0,4,0,4,0,0,0,9,0,0,4,0,0,3,0,0,0,11,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4,0,0,0,0,5,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,5,0,0,0,0,3,0,0,0,0,3
SAL32246,0,0,0,5,0,0,0,0,0,4,0,0,11,11,12,15,0,0,0,49,0,0,4,5,0,0,4,0,0,9,0,0,0,0,5,7,0,0,0,9,0,4,9,6,12,5,5,0,0,43,0,0,4,0,0,3,0,0,0,7,5,0,3,0,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,13,0,0,5,0,6,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,5,0,0,0,4,13,3,0,0,0,20,0,0,0,6,6,5,0,0,0,15,0,0,0,4,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11
SAL32247,0,0,3,0,0,0,0,0,0,7,0,0,6,8,3,0,0,0,0,17,5,4,10,8,9,4,0,0,0,51,0,0,0,0,9,4,0,0,0,6,10,9,38,35,26,16,3,0,0,137,0,0,5,0,10,3,0,0,0,22,5,9,8,9,15,4,0,0,0,44,11,7,5,4,5,8,0,0,0,42,0,0,8,6,9,7,7,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,4,9,0,0,0,0,0,18,0,0,3,4,0,4,0,0,0,18,0,0,0,7,10,3,0,0,0,24,0,3,6,5,4,7,0,0,0,33,0,0,3,5,3,4,5,0,0,30,5,0,0,0,0,0,0,0,0,7,0,0,7,9,6,3,5,0,0,27,5,0,8,4,4,3,0,0,0,22
SAL32248,0,0,4,4,0,0,0,0,0,12,0,0,11,15,16,9,0,0,0,48,13,29,67,84,89,58,5,0,0,356,0,4,9,11,20,12,4,0,0,56,38,98,191,248,213,94,20,0,0,905,0,11,21,35,45,29,0,0,0,148,62,60,99,82,64,33,9,0,0,404,101,47,29,65,40,13,4,0,0,296,10,17,34,60,65,55,14,0,0,254,0,10,10,21,9,9,0,0,0,61,0,0,20,24,14,8,0,0,0,72,0,0,9,17,19,10,0,0,0,54,0,26,63,71,45,19,13,0,0,238,9,10,28,29,37,31,7,0,0,149,4,12,53,63,62,52,6,0,0,249,10,18,36,45,44,25,7,0,0,181,3,17,58,83,70,40,8,0,0,278,5,16,23,28,33,20,0,0,0,128,9,6,43,48,46,23,0,0,0,180,16,27,39,81,57,25,10,0,0,266
SAL32249,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32250,0,3,3,4,5,0,5,0,0,18,0,4,7,30,21,9,3,0,0,69,0,17,25,15,16,19,3,0,0,99,0,3,9,16,16,3,0,0,0,46,11,28,91,49,50,30,7,0,0,266,6,8,20,13,17,5,0,0,0,62,20,33,49,18,17,11,5,0,0,149,51,48,48,14,16,8,0,0,0,184,0,12,18,18,19,18,3,0,0,90,3,14,14,7,8,13,0,0,0,60,0,16,37,34,32,19,7,0,0,143,0,10,17,35,30,12,5,0,0,112,4,60,147,105,124,59,23,0,0,543,3,11,23,10,14,8,3,0,0,72,0,9,45,29,37,30,13,0,0,166,11,34,39,39,30,27,8,0,0,181,0,17,72,64,65,37,10,0,0,266,6,7,19,12,21,5,0,0,0,75,0,6,22,10,10,5,4,0,0,65,4,11,27,20,15,11,0,0,0,102
SAL32251,0,3,8,7,16,9,7,4,0,55,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4
SAL32252,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,14,0,0,0,6,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,9
SAL32253,0,0,0,3,0,7,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL32254,0,0,0,6,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32255,0,7,0,0,4,0,0,0,0,13,0,0,5,7,8,0,0,0,0,16,0,7,30,23,13,7,0,0,0,88,0,0,4,6,0,0,0,0,0,5,5,12,53,23,9,0,0,0,0,106,0,4,15,8,4,6,0,0,0,42,4,15,49,22,7,6,0,0,0,107,6,3,28,19,5,0,0,0,0,67,0,4,55,63,17,15,3,0,0,155,0,0,8,8,3,0,0,0,0,27,0,3,10,16,3,0,0,0,0,39,0,3,9,3,0,0,0,0,0,12,0,9,50,26,9,4,0,0,0,99,0,0,16,6,5,5,0,0,0,31,0,5,19,23,12,0,0,0,0,51,0,0,12,17,10,3,0,0,0,43,4,0,41,43,10,4,0,0,0,102,0,0,3,5,5,0,0,0,0,10,0,0,16,15,9,3,3,0,0,44,0,8,20,23,8,8,0,0,0,66
SAL32256,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,0,0,0,3,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,6,7,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,13,0,0,3,0,6,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,4,0,0,0,29,0,0,0,0,0,4,0,0,0,9,0,0,4,4,10,3,0,0,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL32257,0,4,3,0,7,0,3,0,0,18,0,0,19,25,8,8,5,0,0,62,12,16,44,55,50,48,14,0,0,243,0,4,14,15,13,7,4,0,0,59,42,75,282,233,202,130,31,3,0,993,6,0,14,23,28,18,5,0,0,101,40,48,68,49,51,30,20,5,0,308,94,21,76,36,32,16,8,0,0,296,0,6,28,33,31,37,29,3,0,167,3,8,17,20,27,7,0,0,0,83,3,4,30,26,21,12,6,0,0,103,0,3,25,24,12,11,10,0,0,87,0,16,85,91,70,35,25,5,0,340,7,10,16,31,29,29,12,0,0,138,0,6,26,44,46,46,8,0,0,183,7,9,52,46,53,45,12,0,0,232,3,18,91,63,55,48,10,0,0,288,17,6,26,23,20,20,0,0,0,127,3,6,26,29,19,17,6,0,0,105,13,19,61,59,36,27,12,4,0,232
SAL32258,0,0,0,0,4,0,0,0,0,9,0,0,3,6,3,0,6,0,0,17,0,0,0,6,7,6,0,0,0,22,0,0,0,0,0,0,0,0,0,3,3,7,10,14,23,10,3,0,0,73,0,0,0,0,0,5,0,0,0,8,8,3,0,9,11,16,3,0,0,50,10,10,18,11,21,15,16,0,0,103,0,0,0,7,13,6,5,0,0,31,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,3,0,0,9,0,0,0,3,0,0,0,0,0,11,0,0,5,6,4,9,5,3,0,35,0,0,0,4,7,13,0,0,0,19,0,4,8,6,11,15,0,0,0,41,0,0,0,4,0,10,3,0,0,33,0,3,9,4,15,6,3,0,0,46,0,0,3,0,0,0,0,0,0,10,0,0,0,3,6,3,4,4,0,20,0,0,3,5,8,8,0,0,0,23
SAL32259,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,0,0,3,3,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,4,7,4,6,6,0,0,0,28,6,0,6,4,3,4,4,0,0,29,0,0,3,11,7,6,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8
SAL32261,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32262,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
